Year,Afghanistan,Africa,Albania,Algeria,Americas (other),Andorra,Angola,Anguilla,Antarctic Fisheries,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia and Pacific (other),Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Christmas Island,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Czechoslovakia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,EU-28,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Europe (other),Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International transport,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgysztan,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Macedonia,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mexico,Micronesia (country),Middle East,Moldova,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North Korea,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Reunion,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Statistical differences,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Wallis and Futuna Islands,World,Yemen,Zambia,Zimbabwe
1877,0,0,0,0,2022528,0,0,0,0,0,0,0,0,6074912,1066224,7284032,0,0,0,0,0,0,25050768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17235456,0,1524224,0,0,0,518305776,0,0,0,0,0,0,0,28795376,0,0,0,113584,63925808,0,0,0,0,0,101302272,0,0,0,0,0,0,0,0,0,0,0,0,0,2887232,0,0,0,0,0,0,0,0,3803232,0,1289728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447008,0,0,0,0,0,0,0,0,0,0,6309408,0,0,0,0,0,0,0,1220112,0,0,0,0,0,0,0,0,0,23134496,670512,0,0,47632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3781248,0,0,0,0,0,2572128,1417968,0,0,0,0,0,0,0,0,0,0,447008,0,0,0,0,0,0,275899200,147175552,0,0,0,0,0,0,699098528,0,0,0
1878,0,0,0,0,1934592,0,0,0,0,0,0,0,0,5609584,967296,7240064,0,0,0,0,0,0,27238176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18067184,0,1447280,0,0,0,521101408,0,0,0,0,0,0,0,32173584,0,0,0,128240,65222864,0,0,0,0,0,104544912,0,0,0,0,0,0,0,0,0,0,0,0,0,2876240,0,1952912,0,0,0,0,0,0,3784912,0,1857648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326096,0,0,0,0,0,0,0,0,0,0,6686800,0,355408,0,0,0,0,0,1088208,0,0,0,0,0,0,0,0,0,24332624,641200,0,0,47632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3755600,0,0,0,0,0,2180080,1355680,0,0,0,0,0,0,0,0,0,0,326096,0,0,0,0,0,0,270974784,143903600,0,0,0,0,0,0,704565216,0,0,0
1879,0,0,0,0,2183744,0,0,0,0,0,0,0,0,7276704,1454608,8863216,0,0,0,0,0,0,27732816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19415536,0,1634144,0,0,0,537164384,0,0,0,0,0,0,0,33968944,0,0,0,76944,67498208,0,0,0,0,0,110846992,0,0,3664,0,0,0,0,0,0,0,0,0,0,2868912,0,1853984,0,0,0,0,0,0,4356496,0,2315648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124576,0,0,0,0,0,0,0,0,0,0,7210752,0,505632,0,0,0,0,0,1143168,0,0,0,0,0,0,0,0,0,26487056,707152,0,0,47632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3971776,0,0,0,0,0,2213056,1447280,0,0,0,0,0,0,0,0,0,0,124576,0,0,0,0,0,0,272645568,175468960,0,0,0,0,0,0,755036816,0,0,0
1880,0,0,0,0,5232192,0,0,0,0,0,0,0,0,8375904,2205728,23647456,0,0,0,0,0,0,30425856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5232192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20569696,0,1861312,0,0,0,605032656,0,0,0,0,0,0,0,37519360,0,0,0,98928,76148912,0,0,0,0,0,124502720,0,0,0,0,0,0,0,0,0,0,0,0,0,3312256,0,2073824,0,0,0,0,351744,0,5067312,0,2348624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139232,0,0,0,0,0,0,0,0,0,0,7972864,0,655856,0,0,0,0,0,1249424,0,0,0,0,0,0,0,0,0,26347824,879360,0,0,47632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4415120,0,0,0,0,0,2828608,1670784,0,0,0,0,0,0,0,0,0,0,139232,0,0,0,0,0,0,297124752,198684064,0,0,0,0,0,0,853891536,0,0,0
1881,0,0,0,0,5587600,0,0,0,0,0,0,0,0,8833904,1766048,10314160,0,0,0,0,0,0,30631040,0,0,0,0,0,0,0,0,0,0,0,3664,0,0,0,0,5591264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21723856,0,1971232,0,0,0,620322528,0,0,0,0,0,0,0,39366016,0,0,0,98928,77984576,0,0,0,0,0,134263616,0,0,0,0,0,0,0,0,0,0,0,0,0,3550416,0,2022528,0,0,0,0,351744,0,5957664,0,2414576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183200,0,0,0,0,0,0,0,0,0,0,8027824,0,736464,0,0,0,0,0,1293392,0,0,0,0,0,0,0,0,0,26230576,890352,0,0,51296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4931744,0,0,0,0,0,2751664,1564528,0,0,0,0,0,0,0,0,0,0,183200,0,0,0,0,0,0,312312032,210192688,0,0,0,0,0,0,882587984,0,0,0
1882,0,0,0,0,6613520,0,0,0,0,0,0,0,0,9379840,2011536,10599952,0,0,0,0,0,0,32437392,0,0,0,0,0,0,0,0,0,0,0,3664,0,0,0,0,6617184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22214832,0,2114128,0,0,0,641284272,0,0,0,0,0,0,0,40919552,0,0,0,120912,82308096,0,0,0,0,0,143665440,0,0,0,0,0,0,0,0,0,0,0,0,0,3583392,0,2403584,0,0,0,0,0,0,6272768,0,2513504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153888,0,0,0,0,0,0,0,0,0,0,8130416,0,828064,0,0,0,0,0,1414304,0,0,0,0,0,0,0,0,0,27245504,1084544,0,0,223504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5382416,0,0,0,0,0,3147376,1729408,0,0,0,0,0,0,0,0,0,0,153888,0,0,0,0,0,0,314964768,235393680,0,0,0,0,0,0,932128928,0,0,0
1883,0,0,0,0,7430592,0,0,0,0,0,0,0,0,10046688,2425568,11761440,0,0,0,0,0,0,34382976,0,0,0,0,0,0,0,0,0,0,0,7328,0,0,0,0,7430592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23728064,0,2429232,0,0,0,676172880,0,0,0,0,0,0,0,44880336,0,0,0,117248,86320176,0,0,0,0,0,153092912,0,0,3664,0,0,0,0,0,0,0,0,0,0,4078032,0,2682048,0,0,0,0,0,0,6646496,0,2711360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161216,0,0,0,0,0,0,0,0,0,0,9009776,0,926992,0,0,0,0,0,1524224,0,0,0,0,0,0,0,0,0,29927552,1139504,0,0,406704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5902704,0,0,0,0,0,3216992,1912608,0,0,0,0,0,0,0,0,0,0,161216,0,0,0,0,0,0,327730144,253882224,0,0,0,0,0,0,991273216,0,0,0
1884,0,21984,0,0,8603072,0,0,0,0,0,0,0,0,12160816,2572128,11460992,0,0,0,0,0,0,33870016,0,0,0,0,0,0,0,0,0,0,0,10992,0,0,0,0,8599408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24508496,0,2418240,0,0,0,670446048,0,0,0,0,0,0,0,46012512,0,0,0,142896,82912656,0,0,0,0,0,157526352,0,0,0,0,0,0,0,0,0,0,0,0,0,4330848,0,2986160,0,0,0,0,0,0,7360976,0,2956848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175872,0,0,0,0,0,0,0,0,0,0,9017104,0,1058896,0,0,0,0,0,1560864,0,0,0,0,0,0,0,3664,0,31202624,1201792,0,0,472656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21984,0,0,5869728,0,0,0,0,0,3550416,1963904,0,0,0,0,0,0,0,0,0,0,175872,0,0,0,0,0,0,319097760,267589248,0,0,0,0,0,0,1002430096,0,0,0
1885,0,36640,0,0,8247664,0,0,0,0,0,0,0,0,13992816,2905552,12047232,0,0,0,0,0,0,33082256,0,0,0,0,0,0,0,0,0,0,0,7328,0,0,0,0,8244000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25732272,0,2535488,0,0,0,670006368,0,0,0,0,0,0,0,49185536,0,0,0,219840,79713984,0,0,0,0,0,161183024,0,0,0,0,0,0,0,0,0,0,0,0,0,4378480,0,2696704,0,0,0,0,0,0,8375904,0,3348896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194192,0,0,0,0,0,0,0,0,0,0,9420144,0,1128512,0,0,0,0,0,1784368,0,0,0,0,0,0,0,3664,0,32598608,1113856,0,0,450672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36640,0,0,5759808,0,0,0,0,0,3828880,2044512,0,0,0,0,0,0,0,0,0,0,194192,0,0,0,0,0,0,315290864,272161920,0,0,0,0,0,0,1009908320,0,0,0
1886,0,47632,0,0,8804592,0,0,0,0,0,0,0,0,14894160,2887232,11369392,0,0,0,0,0,0,32103968,0,0,0,0,0,0,0,0,0,0,0,7328,0,0,0,0,8797264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27051312,0,2429232,0,0,0,667606448,0,0,0,0,0,0,0,50977232,0,0,0,128240,79072784,0,0,0,0,0,163033344,0,0,0,0,0,0,0,0,0,0,0,0,0,4096352,0,3026464,0,0,0,0,0,0,8328272,0,3605376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135568,0,0,0,0,0,0,0,0,0,0,9618000,0,1179808,0,0,0,0,0,1744064,0,0,0,0,0,0,0,7328,0,33430336,1231104,0,0,483648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47632,0,0,6093232,0,0,0,0,0,3751936,2084816,0,0,0,0,0,0,0,0,0,0,135568,0,0,0,0,0,0,312429280,287462784,0,0,0,0,0,0,1025729472,0,0,0
1887,0,47632,0,0,11241152,0,0,0,0,0,1084544,0,0,16894704,3033792,12256080,0,0,0,0,0,0,33968944,0,0,0,0,0,0,0,0,0,0,0,10992,0,0,0,0,10149280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28414320,0,2491520,0,0,0,692415392,0,0,0,0,0,0,0,53615312,0,0,0,128240,83290048,0,0,0,0,0,170390656,0,0,0,0,0,0,0,0,0,0,0,0,0,4085360,0,3352560,0,0,0,0,0,0,10149280,0,4473744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245488,0,0,0,0,0,0,0,0,0,0,9786544,0,1238432,0,0,0,0,0,1681776,0,0,0,0,0,0,0,7328,0,33675824,1267744,0,0,527616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47632,0,0,6140864,0,0,0,0,0,3803232,2257024,0,0,0,0,0,0,0,0,0,0,245488,0,0,0,0,0,0,320442448,307380288,0,0,0,0,0,0,1077043792,0,0,0
1888,0,80608,0,0,14208992,0,0,0,0,0,890352,0,0,18653424,3528432,11951968,0,0,0,0,0,0,36053760,0,0,0,0,0,0,0,0,0,0,0,18320,0,0,0,0,13311312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30455168,0,2802960,0,0,0,733485168,0,0,0,0,0,0,0,56876272,0,0,0,120912,86653600,0,0,0,0,0,186347376,0,0,3664,0,0,0,0,0,0,0,0,0,0,4429776,0,3722624,0,0,0,0,0,0,10896736,0,5169904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267472,0,0,0,0,0,0,0,0,0,0,10860096,0,1363008,0,0,0,0,0,1945584,0,0,0,0,0,0,0,7328,0,37501040,1366672,0,0,630208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80608,0,0,6433984,0,0,0,0,0,4246576,2304656,0,0,0,0,0,0,0,0,0,0,267472,0,0,0,0,0,0,333167520,373874560,0,0,0,0,0,0,1192584368,0,0,0
1889,0,131904,0,0,13047504,0,0,0,0,0,1755056,0,0,21042352,3425840,12875296,0,0,0,0,0,0,36834192,0,0,0,0,0,0,0,0,0,0,0,25648,0,0,0,0,11292448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32243200,0,2993488,0,0,0,766692000,0,0,0,0,0,0,0,60965296,0,0,0,161216,88797040,0,0,0,0,0,198848944,0,0,0,0,0,0,0,0,0,0,0,0,0,4752208,0,4378480,3664,0,0,0,0,0,11255808,0,6254448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403040,0,0,0,0,0,0,0,0,0,0,10610944,0,1311712,0,0,0,0,0,2220384,0,0,0,0,0,0,0,7328,0,40516512,1571856,0,0,644864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131904,0,0,6822368,0,0,0,0,0,4957392,2542816,0,0,0,0,0,0,0,0,0,0,403040,0,0,0,0,0,0,345024224,335541792,0,0,0,0,0,0,1192155680,0,0,0
1890,0,296784,0,0,13798624,0,0,0,0,0,1370336,0,0,23761040,3546752,13036512,0,0,0,0,0,0,39824016,0,0,0,0,0,0,0,0,0,0,0,32976,0,0,0,0,12413632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34481904,0,2868912,0,0,0,799426176,0,0,0,0,0,0,0,66648160,0,0,0,208848,97817808,0,0,0,0,0,208232448,0,0,0,0,0,0,0,0,0,0,0,0,0,5254176,0,4829152,14656,0,0,0,0,0,12208448,0,6756416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7328,0,0,0,0,0,0,0,0,0,366400,0,0,0,0,0,0,0,0,0,0,10284848,0,1421632,0,0,0,0,0,2077488,0,0,0,0,0,0,0,10992,0,41864864,1678112,0,0,806080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296784,0,0,7338992,0,0,0,0,0,4946400,2876240,0,0,0,0,0,0,0,0,0,0,366400,0,0,0,0,0,0,353022736,401746608,0,0,0,0,0,0,1298855024,0,0,0
1891,0,296784,0,0,15447424,0,0,0,0,0,937984,0,0,26153632,4008416,14945456,0,0,0,0,0,0,37779504,0,0,0,0,0,0,0,0,0,0,0,40304,0,0,0,0,13941520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35749648,0,3085088,0,0,0,825213408,0,0,0,0,0,0,0,71645856,0,0,0,219840,97982688,0,0,0,0,0,220840272,0,0,0,0,0,0,0,0,0,0,0,0,0,5521648,0,5199216,21984,0,0,0,0,0,10999328,0,8123088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18320,0,0,0,0,0,0,0,520288,0,403040,0,0,0,0,0,0,0,0,0,0,11908000,0,1491248,0,0,0,0,0,2414576,0,0,0,0,0,0,0,47632,0,45342000,1740400,0,0,1117520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296784,0,0,7939888,0,0,0,0,0,5279824,3521104,0,0,0,0,0,0,0,0,0,0,403040,0,0,0,0,0,0,360471648,427423920,0,0,0,0,0,0,1359300032,0,0,0
1892,0,479984,0,0,15920080,0,0,0,0,0,1384992,0,0,14168688,4151312,14465472,0,0,0,0,0,0,37728208,0,0,0,0,0,0,0,0,0,0,0,47632,0,0,0,0,13890224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36291920,0,3169360,0,0,0,809447216,0,0,0,0,0,0,0,73957840,0,0,0,194192,98121920,0,0,0,0,0,214988864,0,0,370064,0,0,0,0,0,0,0,0,0,0,5752480,0,5712176,179536,0,0,0,0,0,10889408,0,8075456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47632,0,0,0,0,0,0,0,578912,0,410368,0,0,0,0,0,0,0,0,0,0,11321760,0,1502240,0,0,0,0,0,2465872,0,0,0,0,0,0,0,65952,0,43095968,1692768,0,0,1051568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479984,0,0,8298960,0,0,0,0,0,5250512,3469808,0,0,0,0,0,0,0,0,0,0,410368,0,0,0,0,0,0,353008080,450448496,0,0,0,0,212512,0,1370541184,0,0,0
1893,0,1799024,0,0,16982640,0,0,0,0,0,1553536,0,0,15161632,3964448,17700784,0,0,0,0,0,0,36075744,0,0,0,0,0,0,0,0,0,0,0,62288,0,0,0,0,14853856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37098000,0,2997152,0,0,0,779970336,0,0,0,0,0,0,0,79681008,0,0,0,194192,96330224,0,0,0,0,0,220712032,0,0,326096,0,0,0,0,0,0,0,0,0,0,5994304,0,6012624,403040,0,0,0,0,0,10523008,0,8573760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10992,0,0,0,0,0,0,0,531280,0,425024,0,0,0,0,0,0,0,0,0,0,11460992,0,1542544,0,0,0,0,0,2462208,0,0,0,0,0,0,0,47632,0,45334672,1513232,0,0,1135840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799024,0,0,8119424,0,0,0,0,0,5279824,2876240,0,0,0,0,0,0,0,0,0,0,425024,0,0,0,0,0,0,316210528,454094176,0,0,0,0,663184,0,1354137456,0,0,0
1894,0,2432896,0,0,16751808,0,0,0,0,0,1993216,0,0,17825360,4360160,18129472,0,0,0,0,0,0,39831344,0,0,0,0,0,0,0,0,0,0,0,80608,0,0,0,0,14179680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38028656,0,3400192,0,0,0,850146928,0,0,0,0,0,0,0,82630528,0,0,0,219840,101899504,0,0,0,0,0,229498304,0,0,333424,0,0,0,0,0,0,0,0,0,0,6433984,0,6133536,479984,0,0,0,0,0,13062160,0,11024976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47632,0,0,0,0,0,0,0,538608,0,392048,0,0,0,0,0,0,0,0,0,0,11618544,0,1608496,0,0,0,0,0,2905552,0,0,0,0,0,0,0,40304,0,46093120,1777040,0,0,1040576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2432896,0,0,8734976,0,0,0,0,0,5891712,3583392,0,0,0,0,0,0,0,0,0,0,392048,0,0,0,0,0,0,362102128,425049648,0,0,0,0,304112,0,1401373744,0,0,0
1895,0,3337904,0,0,16858064,0,0,0,0,0,2264352,0,0,19492480,4590992,20371840,0,0,0,0,0,0,40131792,0,0,0,0,0,0,0,0,0,0,0,84272,0,0,0,0,13531152,0,0,0,0,523952,0,0,0,0,0,0,0,0,0,0,0,0,0,39468608,0,3524768,0,0,0,868100528,0,0,0,0,0,0,0,90123408,0,0,0,234496,102775200,0,0,0,0,0,238284576,0,0,311440,0,0,0,0,0,0,0,0,0,0,6862672,0,7683408,769440,0,0,0,0,0,12021584,0,12226768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109920,0,0,0,0,0,0,0,494640,0,373728,0,0,0,0,0,0,0,0,0,0,11625872,0,1623152,0,0,0,0,0,3059440,0,0,0,0,0,0,0,40304,0,48991344,1696432,0,0,1077216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3337904,0,0,8603072,0,0,0,0,0,5954000,3847200,0,0,0,0,0,0,0,0,0,0,373728,0,0,0,0,0,0,365549952,479947360,0,0,0,0,179536,0,1485920544,0,0,0
1896,0,4257568,0,0,18111152,0,0,0,0,0,2304656,0,0,20544048,4503056,21298832,0,0,0,0,0,0,42278896,0,0,0,0,0,0,0,0,0,0,0,106256,0,0,0,0,14648672,0,0,0,0,534944,0,0,0,0,0,0,0,0,0,0,0,0,0,40439568,0,4312528,0,0,0,909514720,0,0,0,0,0,0,0,92347456,0,0,0,296784,106281648,0,0,0,0,0,256260160,0,0,373728,0,0,0,0,0,0,0,0,0,0,7375632,0,8313616,861040,0,0,0,0,0,11424352,0,12915600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124576,0,0,0,0,0,0,0,578912,0,443344,0,0,0,0,0,0,0,0,0,0,12494240,0,1769712,0,0,0,0,0,3125392,0,0,0,0,0,0,0,40304,0,52724960,1729408,0,0,1117520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4257568,0,0,9302896,0,0,0,0,0,6155520,4209936,0,3664,0,0,0,0,0,0,0,0,443344,0,0,0,0,0,0,375981360,480881680,0,0,0,0,362736,0,1534406256,0,0,0
1897,0,4777856,0,0,18243056,0,0,0,0,0,2081152,0,0,22167200,4975712,23020912,0,0,0,0,0,0,43744496,0,0,0,0,0,0,0,0,0,0,0,109920,0,0,0,0,14798896,0,0,0,0,637536,0,0,0,0,0,0,0,0,0,0,0,0,0,42799184,0,4623968,0,0,0,950254736,0,0,0,0,0,0,0,102005760,0,0,0,516624,111261024,0,0,0,0,0,273554240,0,0,362736,0,0,0,0,0,0,0,0,0,0,7463568,0,8998784,1106528,0,0,0,0,0,11918992,0,13542144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91600,0,0,0,0,0,0,0,688832,0,315104,0,0,0,0,0,0,0,0,0,0,13102464,0,1875968,0,0,0,0,0,3385536,0,0,0,0,0,0,0,40304,0,55091904,1817344,0,0,1297056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4777856,0,0,9544720,0,0,0,0,0,6855344,4440768,0,51296,0,0,0,0,0,0,0,0,315104,0,0,0,0,0,0,385969424,500286224,0,0,0,0,523952,0,1607045056,0,0,0
1898,0,6049264,0,0,19620720,0,0,0,0,0,2348624,0,0,27073296,5613248,24453536,0,0,0,0,0,0,45085520,0,0,0,0,0,0,0,0,0,0,0,146560,0,0,0,0,15707568,0,0,0,0,740128,0,0,0,0,0,0,0,0,0,0,0,0,0,43755488,0,4803504,0,0,0,976917664,0,0,0,0,0,0,0,109634208,0,0,0,487312,115045936,0,0,0,0,0,285377968,0,0,461664,0,0,0,0,0,0,0,0,0,0,8533456,0,9969744,1289728,0,0,0,0,0,12402640,0,17246448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128240,0,0,0,0,0,0,0,736464,0,523952,0,0,0,0,0,0,0,0,0,0,12933920,0,2022528,0,0,0,0,0,3385536,0,0,0,0,0,0,0,87936,0,59844112,2081152,0,0,1711088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6049264,0,0,9372512,0,0,0,0,0,7298688,4748544,0,113584,0,0,0,0,0,0,0,0,523952,0,0,0,0,0,0,386878096,545320448,0,0,0,0,655856,0,1695109296,0,0,0
1899,0,5517984,0,0,23636464,0,0,0,0,0,2920208,0,0,27388400,5785456,24816272,0,0,0,0,0,0,47126368,0,0,0,0,0,0,0,0,0,0,0,146560,0,0,0,0,19170048,0,0,0,0,633872,95264,0,0,0,0,0,0,0,0,0,0,0,0,44891328,0,5250512,0,0,0,1037029248,0,0,0,0,0,0,0,121065888,0,0,0,736464,120300112,0,0,0,0,0,303283936,0,0,241824,0,0,0,0,0,0,0,0,0,0,8273312,0,10988336,1124848,0,0,0,0,0,13589776,0,17272096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120912,0,0,0,0,0,0,0,754784,0,670512,0,0,0,0,0,0,0,0,0,0,13278336,0,2176416,0,0,0,0,0,4048720,0,0,0,0,0,0,0,161216,0,61917936,2143440,0,0,1612160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5517984,0,0,10625600,0,0,0,0,0,9134352,5122272,0,80608,0,0,0,0,0,0,0,0,670512,0,0,0,0,0,0,414552288,625532736,0,0,0,0,732800,0,1851825904,0,0,0
